narration_id,participant_id,video_id,start_frame,stop_frame,event_start_frame,time_to_event_frames,time_to_event_sec,start_timestamp,stop_timestamp,event_start_timestamp,cross,cross_class,look,look_class,action,action_class,designated_class,intersection_class,signalized_class,crossing_point,crossing,exp_start_point
video_0214_0_214_1566_obs0,0_214_1566,video_0214,40,54,84,30,1.0,00:01.3,00:01.8,00:02.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1566_obs1,0_214_1566,video_0214,30,44,84,40,1.3333333333333333,00:01.0,00:01.5,00:02.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1566_obs2,0_214_1566,video_0214,20,34,84,50,1.6666666666666667,00:00.7,00:01.1,00:02.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1566_obs3,0_214_1566,video_0214,10,24,84,60,2.0,00:00.3,00:00.8,00:02.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1566_obs4,0_214_1566,video_0214,0,14,84,70,2.333333333333333,00:00.0,00:00.5,00:02.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1567_obs0,0_214_1567,video_0214,69,83,113,30,1.0,00:02.3,00:02.8,00:03.8,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs0,0_214_1568,video_0214,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs1,0_214_1568,video_0214,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs2,0_214_1568,video_0214,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs3,0_214_1568,video_0214,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs4,0_214_1568,video_0214,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs5,0_214_1568,video_0214,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,,0,,-1,,-1,,,,,,
video_0214_0_214_1568_obs6,0_214_1568,video_0214,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1576b_obs0,0_215_1576b,video_0215,162,176,206,30,1.0,00:05.4,00:05.9,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs1,0_215_1576b,video_0215,152,166,206,40,1.3333333333333333,00:05.1,00:05.5,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs2,0_215_1576b,video_0215,142,156,206,50,1.6666666666666667,00:04.7,00:05.2,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs3,0_215_1576b,video_0215,132,146,206,60,2.0,00:04.4,00:04.9,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs4,0_215_1576b,video_0215,122,136,206,70,2.333333333333333,00:04.1,00:04.5,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs5,0_215_1576b,video_0215,112,126,206,80,2.6666666666666665,00:03.7,00:04.2,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1576b_obs6,0_215_1576b,video_0215,102,116,206,90,3.0,00:03.4,00:03.9,00:06.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,206.0,1.0,
video_0215_0_215_1570_obs0,0_215_1570,video_0215,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs1,0_215_1570,video_0215,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs2,0_215_1570,video_0215,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs3,0_215_1570,video_0215,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs4,0_215_1570,video_0215,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs5,0_215_1570,video_0215,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1570_obs6,0_215_1570,video_0215,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572b_obs0,0_215_1572b,video_0215,31,45,75,30,1.0,00:01.0,00:01.5,00:02.5,0.0,0,1.0,1,0.0,0,1.0,1.0,1.0,75.0,1.0,
video_0215_0_215_1572b_obs1,0_215_1572b,video_0215,21,35,75,40,1.3333333333333333,00:00.7,00:01.2,00:02.5,0.0,0,1.0,1,0.0,0,1.0,1.0,1.0,75.0,1.0,
video_0215_0_215_1572b_obs2,0_215_1572b,video_0215,11,25,75,50,1.6666666666666667,00:00.4,00:00.8,00:02.5,0.0,0,1.0,1,0.0,0,1.0,1.0,1.0,75.0,1.0,
video_0215_0_215_1572b_obs3,0_215_1572b,video_0215,1,15,75,60,2.0,00:00.0,00:00.5,00:02.5,0.0,0,1.0,1,0.0,0,1.0,1.0,1.0,75.0,1.0,
video_0215_0_215_1572_obs0,0_215_1572,video_0215,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs1,0_215_1572,video_0215,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs2,0_215_1572,video_0215,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs3,0_215_1572,video_0215,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs4,0_215_1572,video_0215,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs5,0_215_1572,video_0215,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1572_obs6,0_215_1572,video_0215,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs0,0_215_1573,video_0215,218,232,262,30,1.0,00:07.3,00:07.7,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs1,0_215_1573,video_0215,208,222,262,40,1.3333333333333333,00:06.9,00:07.4,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs2,0_215_1573,video_0215,198,212,262,50,1.6666666666666667,00:06.6,00:07.1,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs3,0_215_1573,video_0215,188,202,262,60,2.0,00:06.3,00:06.7,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs4,0_215_1573,video_0215,178,192,262,70,2.333333333333333,00:05.9,00:06.4,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs5,0_215_1573,video_0215,168,182,262,80,2.6666666666666665,00:05.6,00:06.1,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1573_obs6,0_215_1573,video_0215,158,172,262,90,3.0,00:05.3,00:05.7,00:08.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs0,0_215_1574,video_0215,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs1,0_215_1574,video_0215,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs2,0_215_1574,video_0215,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs3,0_215_1574,video_0215,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs4,0_215_1574,video_0215,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs5,0_215_1574,video_0215,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1574_obs6,0_215_1574,video_0215,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs0,0_215_1575,video_0215,139,153,183,30,1.0,00:04.6,00:05.1,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs1,0_215_1575,video_0215,129,143,183,40,1.3333333333333333,00:04.3,00:04.8,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs2,0_215_1575,video_0215,119,133,183,50,1.6666666666666667,00:04.0,00:04.4,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs3,0_215_1575,video_0215,109,123,183,60,2.0,00:03.6,00:04.1,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs4,0_215_1575,video_0215,99,113,183,70,2.333333333333333,00:03.3,00:03.8,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs5,0_215_1575,video_0215,89,103,183,80,2.6666666666666665,00:03.0,00:03.4,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1575_obs6,0_215_1575,video_0215,79,93,183,90,3.0,00:02.6,00:03.1,00:06.1,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs0,0_215_1576,video_0215,142,156,186,30,1.0,00:04.7,00:05.2,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs1,0_215_1576,video_0215,132,146,186,40,1.3333333333333333,00:04.4,00:04.9,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs2,0_215_1576,video_0215,122,136,186,50,1.6666666666666667,00:04.1,00:04.5,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs3,0_215_1576,video_0215,112,126,186,60,2.0,00:03.7,00:04.2,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs4,0_215_1576,video_0215,102,116,186,70,2.333333333333333,00:03.4,00:03.9,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs5,0_215_1576,video_0215,92,106,186,80,2.6666666666666665,00:03.1,00:03.5,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1576_obs6,0_215_1576,video_0215,82,96,186,90,3.0,00:02.7,00:03.2,00:06.2,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs0,0_215_1577,video_0215,98,112,142,30,1.0,00:03.3,00:03.7,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs1,0_215_1577,video_0215,88,102,142,40,1.3333333333333333,00:02.9,00:03.4,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs2,0_215_1577,video_0215,78,92,142,50,1.6666666666666667,00:02.6,00:03.1,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs3,0_215_1577,video_0215,68,82,142,60,2.0,00:02.3,00:02.7,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs4,0_215_1577,video_0215,58,72,142,70,2.333333333333333,00:01.9,00:02.4,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs5,0_215_1577,video_0215,48,62,142,80,2.6666666666666665,00:01.6,00:02.1,00:04.7,,0,,-1,,-1,,,,,,
video_0215_0_215_1577_obs6,0_215_1577,video_0215,38,52,142,90,3.0,00:01.3,00:01.7,00:04.7,,0,,-1,,-1,,,,,,
video_0218_0_218_1602_obs0,0_218_1602,video_0218,135,149,179,30,1.0,00:04.5,00:05.0,00:06.0,,0,,-1,,-1,,,,,,
video_0218_0_218_1602_obs1,0_218_1602,video_0218,125,139,179,40,1.3333333333333333,00:04.2,00:04.6,00:06.0,,0,,-1,,-1,,,,,,
video_0218_0_218_1602_obs2,0_218_1602,video_0218,115,129,179,50,1.6666666666666667,00:03.8,00:04.3,00:06.0,,0,,-1,,-1,,,,,,
video_0218_0_218_1603_obs0,0_218_1603,video_0218,43,57,87,30,1.0,00:01.4,00:01.9,00:02.9,,0,,-1,,-1,,,,,,
video_0218_0_218_1603_obs1,0_218_1603,video_0218,33,47,87,40,1.3333333333333333,00:01.1,00:01.6,00:02.9,,0,,-1,,-1,,,,,,
video_0218_0_218_1603_obs2,0_218_1603,video_0218,23,37,87,50,1.6666666666666667,00:00.8,00:01.2,00:02.9,,0,,-1,,-1,,,,,,
video_0218_0_218_1603_obs3,0_218_1603,video_0218,13,27,87,60,2.0,00:00.4,00:00.9,00:02.9,,0,,-1,,-1,,,,,,
video_0218_0_218_1603_obs4,0_218_1603,video_0218,3,17,87,70,2.333333333333333,00:00.1,00:00.6,00:02.9,,0,,-1,,-1,,,,,,
video_0218_0_218_1606_obs0,0_218_1606,video_0218,135,149,179,30,1.0,00:04.5,00:05.0,00:06.0,,0,,-1,,-1,,,,,,
video_0218_0_218_1608_obs0,0_218_1608,video_0218,135,149,179,30,1.0,00:04.5,00:05.0,00:06.0,,0,,-1,,-1,,,,,,
video_0218_0_218_1608_obs1,0_218_1608,video_0218,125,139,179,40,1.3333333333333333,00:04.2,00:04.6,00:06.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs0,0_219_1610,video_0219,65,79,109,30,1.0,00:02.2,00:02.6,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs1,0_219_1610,video_0219,55,69,109,40,1.3333333333333333,00:01.8,00:02.3,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs2,0_219_1610,video_0219,45,59,109,50,1.6666666666666667,00:01.5,00:02.0,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs3,0_219_1610,video_0219,35,49,109,60,2.0,00:01.2,00:01.6,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs4,0_219_1610,video_0219,25,39,109,70,2.333333333333333,00:00.8,00:01.3,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1610_obs5,0_219_1610,video_0219,15,29,109,80,2.6666666666666665,00:00.5,00:01.0,00:03.6,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs0,0_219_1611,video_0219,195,209,239,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs1,0_219_1611,video_0219,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs2,0_219_1611,video_0219,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs3,0_219_1611,video_0219,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs4,0_219_1611,video_0219,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs5,0_219_1611,video_0219,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1611_obs6,0_219_1611,video_0219,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1613_obs0,0_219_1613,video_0219,19,33,63,30,1.0,00:00.6,00:01.1,00:02.1,,0,,-1,,-1,,,,,,
video_0219_0_219_1613_obs1,0_219_1613,video_0219,9,23,63,40,1.3333333333333333,00:00.3,00:00.8,00:02.1,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs0,0_219_1614,video_0219,195,209,239,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs1,0_219_1614,video_0219,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs2,0_219_1614,video_0219,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs3,0_219_1614,video_0219,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs4,0_219_1614,video_0219,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs5,0_219_1614,video_0219,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1614_obs6,0_219_1614,video_0219,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs0,0_219_1615,video_0219,195,209,239,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs1,0_219_1615,video_0219,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs2,0_219_1615,video_0219,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs3,0_219_1615,video_0219,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs4,0_219_1615,video_0219,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs5,0_219_1615,video_0219,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1615_obs6,0_219_1615,video_0219,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs0,0_219_1616,video_0219,160,174,204,30,1.0,00:05.3,00:05.8,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs1,0_219_1616,video_0219,150,164,204,40,1.3333333333333333,00:05.0,00:05.5,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs2,0_219_1616,video_0219,140,154,204,50,1.6666666666666667,00:04.7,00:05.1,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs3,0_219_1616,video_0219,130,144,204,60,2.0,00:04.3,00:04.8,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs4,0_219_1616,video_0219,120,134,204,70,2.333333333333333,00:04.0,00:04.5,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs5,0_219_1616,video_0219,110,124,204,80,2.6666666666666665,00:03.7,00:04.1,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1616_obs6,0_219_1616,video_0219,100,114,204,90,3.0,00:03.3,00:03.8,00:06.8,,0,,-1,,-1,,,,,,
video_0219_0_219_1617_obs0,0_219_1617,video_0219,0,14,44,30,1.0,00:00.0,00:00.5,00:01.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs0,0_219_1618,video_0219,195,209,239,30,1.0,00:06.5,00:07.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs1,0_219_1618,video_0219,185,199,239,40,1.3333333333333333,00:06.2,00:06.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs2,0_219_1618,video_0219,175,189,239,50,1.6666666666666667,00:05.8,00:06.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs3,0_219_1618,video_0219,165,179,239,60,2.0,00:05.5,00:06.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs4,0_219_1618,video_0219,155,169,239,70,2.333333333333333,00:05.2,00:05.6,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs5,0_219_1618,video_0219,145,159,239,80,2.6666666666666665,00:04.8,00:05.3,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1618_obs6,0_219_1618,video_0219,135,149,239,90,3.0,00:04.5,00:05.0,00:08.0,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs0,0_219_1619,video_0219,92,106,136,30,1.0,00:03.1,00:03.5,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs1,0_219_1619,video_0219,82,96,136,40,1.3333333333333333,00:02.7,00:03.2,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs2,0_219_1619,video_0219,72,86,136,50,1.6666666666666667,00:02.4,00:02.9,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs3,0_219_1619,video_0219,62,76,136,60,2.0,00:02.1,00:02.5,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs4,0_219_1619,video_0219,52,66,136,70,2.333333333333333,00:01.7,00:02.2,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs5,0_219_1619,video_0219,42,56,136,80,2.6666666666666665,00:01.4,00:01.9,00:04.5,,0,,-1,,-1,,,,,,
video_0219_0_219_1619_obs6,0_219_1619,video_0219,32,46,136,90,3.0,00:01.1,00:01.5,00:04.5,,0,,-1,,-1,,,,,,
video_0220_0_220_1620_obs0,0_220_1620,video_0220,29,43,73,30,1.0,00:01.0,00:01.4,00:02.4,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs0,0_225_1685,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs1,0_225_1685,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs2,0_225_1685,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs3,0_225_1685,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs4,0_225_1685,video_0225,125,139,209,70,2.333333333333333,00:04.2,00:04.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs5,0_225_1685,video_0225,115,129,209,80,2.6666666666666665,00:03.8,00:04.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1685_obs6,0_225_1685,video_0225,105,119,209,90,3.0,00:03.5,00:04.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs0,0_225_1686,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs1,0_225_1686,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs2,0_225_1686,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs3,0_225_1686,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs4,0_225_1686,video_0225,125,139,209,70,2.333333333333333,00:04.2,00:04.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs5,0_225_1686,video_0225,115,129,209,80,2.6666666666666665,00:03.8,00:04.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1686_obs6,0_225_1686,video_0225,105,119,209,90,3.0,00:03.5,00:04.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs0,0_225_1689,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs1,0_225_1689,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs2,0_225_1689,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs3,0_225_1689,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs4,0_225_1689,video_0225,125,139,209,70,2.333333333333333,00:04.2,00:04.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs5,0_225_1689,video_0225,115,129,209,80,2.6666666666666665,00:03.8,00:04.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1689_obs6,0_225_1689,video_0225,105,119,209,90,3.0,00:03.5,00:04.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs0,0_225_1690,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs1,0_225_1690,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs2,0_225_1690,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs3,0_225_1690,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs4,0_225_1690,video_0225,125,139,209,70,2.333333333333333,00:04.2,00:04.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs5,0_225_1690,video_0225,115,129,209,80,2.6666666666666665,00:03.8,00:04.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1690_obs6,0_225_1690,video_0225,105,119,209,90,3.0,00:03.5,00:04.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs0,0_225_1691,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs1,0_225_1691,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs2,0_225_1691,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs3,0_225_1691,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs4,0_225_1691,video_0225,125,139,209,70,2.333333333333333,00:04.2,00:04.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs5,0_225_1691,video_0225,115,129,209,80,2.6666666666666665,00:03.8,00:04.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1691_obs6,0_225_1691,video_0225,105,119,209,90,3.0,00:03.5,00:04.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1692_obs0,0_225_1692,video_0225,165,179,209,30,1.0,00:05.5,00:06.0,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1692_obs1,0_225_1692,video_0225,155,169,209,40,1.3333333333333333,00:05.2,00:05.6,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1692_obs2,0_225_1692,video_0225,145,159,209,50,1.6666666666666667,00:04.8,00:05.3,00:07.0,,0,,-1,,-1,,,,,,
video_0225_0_225_1692_obs3,0_225_1692,video_0225,135,149,209,60,2.0,00:04.5,00:05.0,00:07.0,,0,,-1,,-1,,,,,,
