video_id,frame,participant_id,x1,y1,x2,y2
set03/video_0001,7160,3_1_241,1381.8,712.73,1410.21,809.8
set03/video_0001,7161,3_1_241,1381.34,713.31,1410.52,810.66
set03/video_0001,7162,3_1_241,1380.88,713.89,1410.83,811.52
set03/video_0001,7163,3_1_241,1380.42,714.47,1411.14,812.38
set03/video_0001,7164,3_1_241,1379.96,715.05,1411.45,813.24
set03/video_0001,7165,3_1_241,1379.51,715.63,1411.76,814.1
set03/video_0001,7166,3_1_241,1379.05,716.22,1412.06,814.96
set03/video_0001,7167,3_1_241,1378.59,716.8,1412.37,815.82
set03/video_0001,7168,3_1_241,1378.13,717.38,1412.68,816.68
set03/video_0001,7169,3_1_241,1377.67,717.96,1412.99,817.54
set03/video_0001,7170,3_1_241,1377.21,718.54,1413.3,818.4
set03/video_0001,7171,3_1_241,1378.13,718.48,1413.56,818.86
set03/video_0001,7172,3_1_241,1379.05,718.42,1413.82,819.32
set03/video_0001,7173,3_1_241,1379.96,718.36,1414.08,819.78
set03/video_0001,7174,3_1_241,1380.88,718.3,1414.34,820.24
set03/video_0001,7175,3_1_241,1381.8,718.23,1414.6,820.7
set03/video_0001,7176,3_1_241,1382.72,718.17,1414.86,821.16
set03/video_0001,7177,3_1_241,1383.64,718.11,1415.12,821.62
set03/video_0001,7178,3_1_241,1384.55,718.05,1415.38,822.08
set03/video_0001,7179,3_1_241,1385.47,717.99,1415.64,822.54
set03/video_0001,7180,3_1_241,1386.39,717.93,1415.9,823.0
set03/video_0001,7181,3_1_241,1388.1,717.78,1417.37,823.19
set03/video_0001,7182,3_1_241,1389.81,717.62,1418.84,823.38
set03/video_0001,7183,3_1_241,1391.52,717.47,1420.31,823.56
set03/video_0001,7184,3_1_241,1393.24,717.32,1421.78,823.75
set03/video_0001,7185,3_1_241,1394.95,717.17,1423.24,823.94
set03/video_0001,7186,3_1_241,1396.66,717.01,1424.71,824.12
set03/video_0001,7187,3_1_241,1398.37,716.86,1426.18,824.31
set03/video_0001,7188,3_1_241,1400.08,716.71,1427.65,824.5
set03/video_0001,7189,3_1_241,1401.79,716.55,1429.12,822.99
set03/video_0001,7190,3_1_241,1403.5,716.4,1430.59,821.47
set03/video_0001,7191,3_1_241,1405.23,716.2,1432.32,821.27
set03/video_0001,7192,3_1_241,1406.97,715.99,1434.06,821.06
set03/video_0001,7193,3_1_241,1408.7,715.79,1435.79,820.86
set03/video_0001,7194,3_1_241,1408.7,715.79,1435.79,820.86
set03/video_0001,7195,3_1_241,1409.36,715.26,1437.89,822.52
set03/video_0001,7196,3_1_241,1410.01,714.73,1439.99,824.18
set03/video_0001,7197,3_1_241,1410.67,714.21,1442.1,825.84
set03/video_0001,7198,3_1_241,1411.32,713.68,1444.2,827.5
set03/video_0001,7199,3_1_241,1411.98,713.15,1446.3,829.16
set03/video_0001,7200,3_1_241,1412.64,712.63,1448.4,830.83
set03/video_0001,7201,3_1_241,1413.29,712.1,1450.5,832.49
set03/video_0001,7202,3_1_241,1413.29,712.1,1450.5,832.49
set03/video_0001,7203,3_1_241,1419.26,709.04,1456.47,834.94
set03/video_0001,7204,3_1_241,1425.23,705.98,1462.44,837.4
set03/video_0001,7205,3_1_241,1425.23,705.98,1462.44,837.4
set03/video_0001,7206,3_1_241,1429.94,705.25,1467.83,837.64
set03/video_0001,7207,3_1_241,1434.65,704.51,1473.22,837.88
set03/video_0001,7208,3_1_241,1439.37,703.78,1478.62,838.12
set03/video_0001,7209,3_1_241,1444.08,703.04,1484.01,838.36
set03/video_0001,7210,3_1_241,1448.79,702.31,1489.4,838.6
set03/video_0001,7211,3_1_241,1453.12,701.49,1493.53,838.65
set03/video_0001,7212,3_1_241,1457.46,700.68,1497.66,838.7
set03/video_0001,7213,3_1_241,1461.8,699.86,1501.8,838.75
set03/video_0001,7214,3_1_241,1466.13,699.04,1505.93,838.8
set03/video_0001,7215,3_1_241,1470.46,698.23,1510.06,838.85
set03/video_0001,7216,3_1_241,1474.8,697.41,1514.19,838.9
set03/video_0001,7217,3_1_241,1479.9,696.59,1519.29,840.43
set03/video_0001,7218,3_1_241,1485.0,695.78,1524.39,841.97
set03/video_0001,7219,3_1_241,1490.1,694.96,1529.49,843.5
set03/video_0001,7220,3_1_241,1496.6,694.42,1535.99,845.02
set03/video_0001,7221,3_1_241,1503.11,693.89,1542.5,846.55
set03/video_0001,7222,3_1_241,1509.61,693.36,1549.0,848.08
set03/video_0001,7223,3_1_241,1516.11,692.82,1555.5,849.6
set03/video_0001,7224,3_1_241,1521.09,691.86,1561.06,849.34
set03/video_0001,7225,3_1_241,1526.06,690.89,1566.62,849.08
set03/video_0001,7226,3_1_241,1531.04,689.93,1572.18,848.81
set03/video_0001,7227,3_1_241,1536.01,688.97,1577.74,848.55
set03/video_0001,7228,3_1_241,1540.99,688.0,1583.31,848.29
set03/video_0001,7229,3_1_241,1545.97,687.04,1588.87,848.02
set03/video_0001,7230,3_1_241,1550.94,686.07,1594.43,847.76
set03/video_0001,7231,3_1_241,1555.92,685.11,1599.99,847.5
set03/video_0001,7232,3_1_241,1563.19,683.45,1607.85,846.55
set03/video_0001,7233,3_1_241,1570.46,681.8,1615.7,845.6
set03/video_0001,7234,3_1_241,1578.08,680.1,1623.36,847.57
set03/video_0001,7235,3_1_241,1585.7,678.4,1631.03,849.55
set03/video_0001,7236,3_1_241,1593.32,676.7,1638.69,851.52
set03/video_0001,7237,3_1_241,1600.94,675.0,1646.35,853.5
set03/video_0001,7238,3_1_241,1608.56,673.3,1654.01,855.47
set03/video_0001,7239,3_1_241,1616.18,671.6,1661.67,857.44
set03/video_0001,7240,3_1_241,1623.8,669.9,1669.34,859.42
set03/video_0001,7241,3_1_241,1631.42,668.2,1677.0,861.39
set03/video_0001,7242,3_1_241,1640.09,666.09,1686.29,862.16
set03/video_0001,7243,3_1_241,1648.75,663.98,1695.58,862.93
set03/video_0001,7244,3_1_241,1657.42,661.87,1704.87,863.7
set03/video_0001,7245,3_1_241,1666.08,659.76,1714.16,864.47
set03/video_0001,7246,3_1_241,1674.75,657.65,1723.45,865.24
set03/video_0001,7247,3_1_241,1683.41,655.54,1732.74,866.01
set03/video_0001,7248,3_1_241,1692.08,653.43,1742.03,866.79
set03/video_0001,7249,3_1_241,1700.75,651.32,1751.32,867.56
set03/video_0001,7250,3_1_241,1709.41,649.21,1760.61,868.33
set03/video_0001,7251,3_1_241,1718.08,647.1,1769.9,869.1
set03/video_0001,7252,3_1_241,1728.51,644.4,1779.0,869.98
set03/video_0001,7253,3_1_241,1738.94,641.7,1788.1,870.87
set03/video_0001,7254,3_1_241,1749.37,639.0,1797.2,871.75
set03/video_0001,7255,3_1_241,1760.72,638.08,1808.55,873.07
set03/video_0001,7256,3_1_241,1772.07,637.15,1819.89,874.39
set03/video_0001,7257,3_1_241,1783.41,636.22,1831.24,875.71
set03/video_0001,7258,3_1_241,1794.76,635.3,1842.59,877.03
set03/video_0001,7259,3_1_241,1804.1,632.18,1853.61,878.62
set03/video_0001,7260,3_1_241,1813.44,629.06,1864.63,880.2
set03/video_0001,7261,3_1_241,1822.79,625.94,1875.66,881.79
set03/video_0001,7262,3_1_241,1832.13,622.82,1886.68,883.37
set03/video_0001,7263,3_1_241,1841.47,619.7,1897.7,884.96
set03/video_0001,7264,3_1_241,1853.81,616.17,1905.13,883.94
set03/video_0001,7265,3_1_241,1866.14,612.65,1912.57,882.92
set03/video_0001,7266,3_1_241,1878.48,609.12,1920.0,881.9
set03/video_0001,7267,3_1_241,1897.9,609.12,1920.0,881.9
set03/video_0001,8460,3_1_244,618.79,739.27,634.3,791.76
set03/video_0001,8461,3_1_244,617.61,738.68,633.02,791.98
set03/video_0001,8462,3_1_244,616.43,738.09,631.75,792.19
set03/video_0001,8463,3_1_244,615.25,737.5,630.47,792.4
set03/video_0001,8464,3_1_244,614.07,736.9,629.19,792.62
set03/video_0001,8465,3_1_244,612.89,736.31,627.91,792.84
set03/video_0001,8466,3_1_244,611.71,735.72,626.63,793.05
set03/video_0001,8467,3_1_244,610.53,735.13,625.36,793.26
set03/video_0001,8468,3_1_244,609.35,734.54,624.08,793.48
set03/video_0001,8469,3_1_244,608.17,733.95,622.8,793.7
set03/video_0001,8470,3_1_244,607.02,733.7,621.65,794.0
set03/video_0001,8471,3_1_244,605.87,733.44,620.51,794.3
set03/video_0001,8472,3_1_244,604.72,733.19,619.36,794.6
set03/video_0001,8473,3_1_244,603.58,732.93,618.22,794.9
set03/video_0001,8474,3_1_244,602.43,732.68,617.07,795.2
set03/video_0001,8475,3_1_244,601.28,732.42,615.92,795.5
set03/video_0001,8476,3_1_244,600.13,732.16,614.77,795.8
set03/video_0001,8477,3_1_244,598.99,731.91,613.62,796.1
set03/video_0001,8478,3_1_244,597.84,731.65,612.48,796.4
set03/video_0001,8479,3_1_244,596.69,731.4,611.33,796.7
set03/video_0001,8480,3_1_244,595.66,730.87,610.3,796.81
set03/video_0001,8481,3_1_244,594.64,730.34,609.28,796.92
set03/video_0001,8482,3_1_244,593.61,729.81,608.25,797.03
set03/video_0001,8483,3_1_244,592.58,729.28,607.22,797.13
set03/video_0001,8484,3_1_244,591.56,728.75,606.19,797.24
set03/video_0001,8485,3_1_244,590.53,728.21,605.16,797.35
set03/video_0001,8486,3_1_244,589.5,727.68,604.14,797.46
set03/video_0001,8487,3_1_244,588.48,727.15,603.11,797.57
set03/video_0001,8488,3_1_244,587.45,726.62,602.08,797.67
set03/video_0001,8489,3_1_244,586.42,726.09,601.06,797.78
set03/video_0001,8490,3_1_244,585.4,725.56,600.03,797.89
set03/video_0001,8491,3_1_244,584.37,725.03,599.0,798.0
set03/video_0001,8492,3_1_244,583.22,724.65,597.85,797.89
set03/video_0001,8493,3_1_244,582.07,724.26,596.71,797.78
set03/video_0001,8494,3_1_244,580.93,723.88,595.56,797.67
set03/video_0001,8495,3_1_244,579.78,723.5,594.41,797.56
set03/video_0001,8496,3_1_244,578.63,723.12,593.26,797.45
set03/video_0001,8497,3_1_244,577.48,722.73,592.12,797.34
set03/video_0001,8498,3_1_244,576.33,722.35,590.97,797.23
set03/video_0001,8499,3_1_244,575.19,721.97,589.82,797.12
set03/video_0001,8500,3_1_244,574.04,721.58,588.68,797.01
set03/video_0001,8501,3_1_244,572.89,721.2,587.53,796.9
set03/video_0001,8502,3_1_244,571.65,721.2,586.29,797.21
set03/video_0001,8503,3_1_244,570.4,721.2,585.04,797.52
set03/video_0001,8504,3_1_244,569.16,721.2,583.8,797.83
set03/video_0001,8505,3_1_244,567.92,721.2,582.56,798.14
set03/video_0001,8506,3_1_244,566.67,721.2,581.31,798.45
set03/video_0001,8507,3_1_244,565.43,721.2,580.07,798.76
set03/video_0001,8508,3_1_244,564.19,721.2,578.83,799.07
set03/video_0001,8509,3_1_244,562.95,721.2,577.58,799.38
set03/video_0001,8510,3_1_244,561.7,721.2,576.34,799.69
set03/video_0001,8511,3_1_244,560.46,721.2,575.1,800.0
set03/video_0001,8512,3_1_244,559.22,721.2,573.85,800.31
set03/video_0001,8513,3_1_244,557.97,721.2,572.61,800.62
set03/video_0001,8514,3_1_244,556.73,721.2,571.36,800.93
set03/video_0001,8515,3_1_244,555.49,721.2,570.12,801.24
set03/video_0001,8516,3_1_244,554.25,721.2,568.88,801.55
set03/video_0001,8517,3_1_244,553.0,721.2,567.63,801.86
set03/video_0001,8518,3_1_244,551.76,721.2,566.39,802.17
set03/video_0001,8519,3_1_244,550.52,721.2,565.15,802.48
set03/video_0001,8520,3_1_244,549.27,721.2,563.9,802.79
set03/video_0001,8521,3_1_244,548.03,721.2,562.66,803.1
set03/video_0001,8522,3_1_244,546.25,721.46,560.88,803.63
set03/video_0001,8523,3_1_244,544.46,721.71,559.09,804.16
set03/video_0001,8524,3_1_244,542.68,721.97,557.31,804.69
set03/video_0001,8525,3_1_244,540.89,722.22,555.52,805.22
set03/video_0001,8526,3_1_244,539.11,722.48,553.74,805.75
set03/video_0001,8527,3_1_244,537.32,722.73,551.95,806.28
set03/video_0001,8528,3_1_244,535.53,722.99,550.16,806.81
set03/video_0001,8529,3_1_244,533.75,723.24,548.38,807.34
set03/video_0001,8530,3_1_244,531.96,723.5,546.59,807.87
set03/video_0001,8531,3_1_244,530.18,723.75,544.81,808.4
set03/video_0001,8532,3_1_244,526.85,722.39,544.07,808.5
set03/video_0001,8533,3_1_244,523.53,721.03,543.34,808.6
set03/video_0001,8534,3_1_244,520.2,719.67,542.6,808.7
set03/video_0001,8535,3_1_244,518.04,719.69,539.9,809.12
set03/video_0001,8536,3_1_244,515.88,719.7,537.2,809.53
set03/video_0001,8537,3_1_244,513.72,719.72,534.5,809.95
set03/video_0001,8538,3_1_244,511.55,719.74,531.8,810.37
set03/video_0001,8539,3_1_244,509.39,719.75,529.1,810.78
set03/video_0001,8540,3_1_244,507.23,719.77,526.4,811.2
set03/video_0001,8541,3_1_244,504.27,719.41,523.9,811.55
set03/video_0001,8542,3_1_244,501.31,719.06,521.4,811.9
set03/video_0001,8543,3_1_244,498.35,718.7,518.9,812.25
set03/video_0001,8544,3_1_244,495.4,718.34,516.4,812.6
set03/video_0001,8545,3_1_244,492.44,717.99,513.9,812.95
set03/video_0001,8546,3_1_244,489.48,717.63,511.4,813.3
set03/video_0001,8547,3_1_244,485.96,716.56,508.5,813.3
set03/video_0001,8548,3_1_244,482.44,715.49,505.6,813.3
set03/video_0001,8549,3_1_244,479.18,715.34,502.48,813.35
set03/video_0001,8550,3_1_244,475.91,715.18,499.37,813.4
set03/video_0001,8551,3_1_244,472.65,715.03,496.25,813.45
set03/video_0001,8552,3_1_244,469.39,714.88,493.13,813.5
set03/video_0001,8553,3_1_244,466.12,714.72,490.02,813.55
set03/video_0001,8554,3_1_244,462.86,714.57,486.9,813.6
set03/video_0001,8555,3_1_244,459.18,713.34,483.23,812.38
set03/video_0001,8556,3_1_244,455.41,712.8,479.73,812.38
set03/video_0001,8557,3_1_244,451.63,712.25,476.22,812.38
set03/video_0001,8558,3_1_244,447.86,711.71,472.72,812.39
set03/video_0001,8559,3_1_244,444.09,711.17,469.22,812.39
set03/video_0001,8560,3_1_244,440.31,710.62,465.71,812.39
set03/video_0001,8561,3_1_244,436.54,710.08,462.21,812.39
set03/video_0001,8562,3_1_244,432.77,709.54,458.71,812.4
set03/video_0001,8563,3_1_244,428.99,708.99,455.2,812.4
set03/video_0001,8564,3_1_244,425.22,708.45,451.7,812.4
set03/video_0001,8565,3_1_244,420.32,706.0,447.7,813.0
set03/video_0001,8566,3_1_244,415.49,706.25,443.35,814.41
set03/video_0001,8567,3_1_244,410.65,706.49,439.0,815.82
set03/video_0001,8568,3_1_244,405.81,706.74,434.65,817.23
set03/video_0001,8569,3_1_244,400.98,706.98,430.3,818.64
set03/video_0001,8570,3_1_244,396.14,707.23,425.95,820.05
set03/video_0001,8571,3_1_244,391.31,707.47,421.6,821.46
set03/video_0001,8572,3_1_244,386.48,707.72,417.25,822.87
set03/video_0001,8573,3_1_244,381.64,707.96,412.9,824.28
set03/video_0001,8574,3_1_244,376.81,708.21,408.55,825.69
set03/video_0001,8575,3_1_244,371.97,708.45,404.2,827.1
set03/video_0001,8576,3_1_244,366.19,707.16,398.37,827.2
set03/video_0001,8577,3_1_244,360.41,705.87,392.53,827.3
set03/video_0001,8578,3_1_244,354.63,704.57,386.7,827.4
set03/video_0001,8579,3_1_244,348.85,703.28,380.87,827.5
set03/video_0001,8580,3_1_244,343.07,701.99,375.03,827.6
set03/video_0001,8581,3_1_244,337.29,700.7,369.2,827.7
set03/video_0001,8582,3_1_244,331.51,699.4,363.37,827.8
set03/video_0001,8583,3_1_244,325.73,698.11,357.53,827.9
set03/video_0001,8584,3_1_244,319.95,696.82,351.7,828.0
set03/video_0001,8585,3_1_244,313.4,695.23,345.09,827.79
set03/video_0001,8586,3_1_244,306.85,693.64,338.48,827.58
set03/video_0001,8587,3_1_244,300.3,692.05,331.87,827.37
set03/video_0001,8588,3_1_244,293.75,690.46,325.26,827.16
set03/video_0001,8589,3_1_244,287.2,688.87,318.65,826.95
set03/video_0001,8590,3_1_244,280.66,687.27,312.04,826.74
set03/video_0001,8591,3_1_244,274.11,685.68,305.43,826.53
set03/video_0001,8592,3_1_244,267.56,684.09,298.82,826.32
set03/video_0001,8593,3_1_244,261.01,682.5,292.21,826.11
set03/video_0001,8594,3_1_244,254.46,680.91,285.6,825.9
set03/video_0001,8595,3_1_244,245.69,680.13,277.75,826.91
set03/video_0001,8596,3_1_244,236.93,679.35,269.9,827.92
set03/video_0001,8597,3_1_244,228.16,678.57,262.05,828.94
set03/video_0001,8598,3_1_244,219.39,677.78,254.2,829.95
set03/video_0001,8599,3_1_244,210.62,677.0,246.35,830.96
set03/video_0001,8600,3_1_244,201.85,676.22,238.5,831.98
set03/video_0001,8601,3_1_244,193.09,675.44,230.65,832.99
set03/video_0001,8602,3_1_244,184.32,674.66,222.8,834.0
set03/video_0001,8603,3_1_244,174.41,672.64,213.07,833.78
set03/video_0001,8604,3_1_244,164.49,670.62,203.34,833.56
set03/video_0001,8605,3_1_244,154.58,668.6,193.61,833.34
set03/video_0001,8606,3_1_244,144.66,666.58,183.88,833.12
set03/video_0001,8607,3_1_244,134.75,664.57,174.15,832.9
set03/video_0001,8608,3_1_244,124.84,662.55,164.42,832.68
set03/video_0001,8609,3_1_244,114.92,660.53,154.69,832.46
set03/video_0001,8610,3_1_244,105.01,658.51,144.96,832.24
set03/video_0001,8611,3_1_244,95.09,656.49,135.23,832.02
set03/video_0001,8612,3_1_244,85.18,654.47,125.5,831.8
set03/video_0001,8613,3_1_244,73.67,651.41,114.67,830.08
set03/video_0001,8614,3_1_244,62.17,648.35,103.83,828.37
set03/video_0001,8615,3_1_244,50.66,645.29,93.0,826.65
set03/video_0001,8616,3_1_244,39.15,642.23,82.17,824.93
set03/video_0001,8617,3_1_244,27.65,639.17,71.33,823.22
set03/video_0001,8618,3_1_244,16.14,636.11,60.5,821.5
set03/video_0001,8619,3_1_244,8.07,634.83,48.4,822.6
set03/video_0001,8620,3_1_244,0.0,633.54,36.3,823.7
set03/video_0001,8621,3_1_244,0.0,630.6,24.5,832.5
set03/video_0001,8356,3_1_245,1023.5,742.88,1033.19,771.43
set03/video_0001,8357,3_1_245,1023.55,742.69,1033.31,771.38
set03/video_0001,8358,3_1_245,1023.61,742.5,1033.42,771.32
set03/video_0001,8359,3_1_245,1023.66,742.3,1033.54,771.27
set03/video_0001,8360,3_1_245,1023.71,742.11,1033.65,771.22
set03/video_0001,8361,3_1_245,1023.76,741.92,1033.77,771.16
set03/video_0001,8362,3_1_245,1023.81,741.73,1033.88,771.11
set03/video_0001,8363,3_1_245,1023.87,741.54,1034.0,771.06
set03/video_0001,8364,3_1_245,1023.92,741.34,1034.11,771.01
set03/video_0001,8365,3_1_245,1023.97,741.15,1034.23,770.95
set03/video_0001,8366,3_1_245,1024.03,740.96,1034.34,770.9
set03/video_0001,8367,3_1_245,1024.08,740.77,1034.45,770.85
set03/video_0001,8368,3_1_245,1024.13,740.58,1034.57,770.79
set03/video_0001,8369,3_1_245,1024.18,740.38,1034.68,770.74
set03/video_0001,8370,3_1_245,1024.23,740.19,1034.8,770.69
set03/video_0001,8371,3_1_245,1024.29,740.0,1034.91,770.63
set03/video_0001,8372,3_1_245,1024.34,739.81,1035.03,770.58
set03/video_0001,8373,3_1_245,1024.39,739.62,1035.14,770.53
set03/video_0001,8374,3_1_245,1024.44,739.42,1035.26,770.48
set03/video_0001,8375,3_1_245,1024.5,739.23,1035.38,770.42
set03/video_0001,8376,3_1_245,1024.55,739.04,1035.49,770.37
set03/video_0001,8377,3_1_245,1024.67,739.11,1035.67,770.58
set03/video_0001,8378,3_1_245,1024.79,739.19,1035.85,770.79
set03/video_0001,8379,3_1_245,1024.91,739.26,1036.03,771.01
set03/video_0001,8380,3_1_245,1025.03,739.34,1036.21,771.22
set03/video_0001,8381,3_1_245,1025.14,739.41,1036.4,771.43
set03/video_0001,8382,3_1_245,1025.26,739.49,1036.58,771.64
set03/video_0001,8383,3_1_245,1025.38,739.56,1036.76,771.86
set03/video_0001,8384,3_1_245,1025.5,739.64,1036.94,772.07
set03/video_0001,8385,3_1_245,1025.62,739.71,1037.12,772.28
set03/video_0001,8386,3_1_245,1025.53,739.85,1037.09,772.56
set03/video_0001,8387,3_1_245,1025.43,740.0,1037.06,772.85
set03/video_0001,8388,3_1_245,1025.34,740.14,1037.03,773.13
set03/video_0001,8389,3_1_245,1025.24,740.29,1037.0,773.42
set03/video_0001,8390,3_1_245,1025.15,740.43,1036.96,773.7
set03/video_0001,8391,3_1_245,1025.06,740.57,1036.93,773.98
set03/video_0001,8392,3_1_245,1024.96,740.72,1036.9,774.27
set03/video_0001,8393,3_1_245,1024.87,740.86,1036.87,774.55
set03/video_0001,8394,3_1_245,1024.77,741.01,1036.84,774.84
set03/video_0001,8395,3_1_245,1024.68,741.15,1036.81,775.12
set03/video_0001,8396,3_1_245,1024.9,741.19,1037.09,775.32
set03/video_0001,8397,3_1_245,1025.12,741.23,1037.38,775.52
set03/video_0001,8398,3_1_245,1025.34,741.27,1037.66,775.71
set03/video_0001,8399,3_1_245,1025.56,741.31,1037.94,775.91
set03/video_0001,8400,3_1_245,1025.78,741.36,1038.22,776.11
set03/video_0001,8401,3_1_245,1026.0,741.4,1038.51,776.31
set03/video_0001,8402,3_1_245,1026.22,741.44,1038.79,776.51
set03/video_0001,8403,3_1_245,1026.44,741.48,1039.07,776.7
set03/video_0001,8404,3_1_245,1026.66,741.52,1039.36,776.9
set03/video_0001,8405,3_1_245,1026.88,741.56,1039.64,777.1
set03/video_0001,8406,3_1_245,1027.1,741.6,1039.92,777.26
set03/video_0001,8407,3_1_245,1027.32,741.64,1040.21,777.42
set03/video_0001,8408,3_1_245,1027.54,741.68,1040.49,777.58
set03/video_0001,8409,3_1_245,1027.76,741.72,1040.77,777.74
set03/video_0001,8410,3_1_245,1027.98,741.76,1041.05,777.9
set03/video_0001,8411,3_1_245,1028.2,741.8,1041.34,778.07
set03/video_0001,8412,3_1_245,1028.42,741.84,1041.62,778.23
set03/video_0001,8413,3_1_245,1028.64,741.88,1041.9,778.39
set03/video_0001,8414,3_1_245,1028.86,741.92,1042.18,778.55
set03/video_0001,8415,3_1_245,1029.08,741.96,1042.47,778.71
set03/video_0001,8416,3_1_245,1029.3,742.0,1042.75,778.87
set03/video_0001,8417,3_1_245,1029.91,742.04,1043.36,778.91
set03/video_0001,8418,3_1_245,1030.52,742.08,1043.97,778.95
set03/video_0001,8419,3_1_245,1031.13,742.12,1044.58,778.99
set03/video_0001,8420,3_1_245,1031.74,742.16,1045.19,779.03
set03/video_0001,8421,3_1_245,1032.35,742.19,1045.8,779.07
set03/video_0001,8422,3_1_245,1032.96,742.23,1046.41,779.11
set03/video_0001,8423,3_1_245,1033.57,742.27,1047.02,779.15
set03/video_0001,8424,3_1_245,1034.18,742.31,1047.63,779.19
set03/video_0001,8425,3_1_245,1034.79,742.35,1048.24,779.23
set03/video_0001,8426,3_1_245,1035.43,742.12,1048.88,779.0
set03/video_0001,8427,3_1_245,1036.07,741.89,1049.52,778.77
set03/video_0001,8428,3_1_245,1036.7,741.66,1050.15,778.54
set03/video_0001,8429,3_1_245,1037.34,741.43,1050.79,778.31
set03/video_0001,8430,3_1_245,1037.98,741.2,1051.43,778.08
set03/video_0001,8431,3_1_245,1038.62,740.97,1052.07,777.84
set03/video_0001,8432,3_1_245,1039.26,740.74,1052.71,777.61
set03/video_0001,8433,3_1_245,1039.89,740.51,1053.34,777.38
set03/video_0001,8434,3_1_245,1040.53,740.28,1053.98,777.15
set03/video_0001,8435,3_1_245,1041.17,740.05,1054.62,776.92
set03/video_0001,8436,3_1_245,1042.02,739.8,1055.34,776.72
set03/video_0001,8437,3_1_245,1042.87,739.55,1056.07,776.52
set03/video_0001,8438,3_1_245,1043.72,739.31,1056.79,776.32
set03/video_0001,8439,3_1_245,1044.57,739.06,1057.52,776.12
set03/video_0001,8440,3_1_245,1045.42,738.81,1058.24,775.91
set03/video_0001,8441,3_1_245,1046.27,738.56,1058.96,775.71
set03/video_0001,8442,3_1_245,1047.12,738.31,1059.69,775.51
set03/video_0001,8443,3_1_245,1047.97,738.07,1060.41,775.31
set03/video_0001,8444,3_1_245,1048.82,737.82,1061.14,775.11
set03/video_0001,8445,3_1_245,1049.67,737.57,1061.86,774.91
set03/video_0001,8446,3_1_245,1050.52,737.32,1062.58,774.71
set03/video_0001,8447,3_1_245,1051.37,737.07,1063.31,774.51
set03/video_0001,8448,3_1_245,1052.22,736.83,1064.03,774.31
set03/video_0001,8449,3_1_245,1053.07,736.58,1064.76,774.11
set03/video_0001,8450,3_1_245,1053.92,736.33,1065.48,773.9
set03/video_0001,8451,3_1_245,1054.77,736.08,1066.2,773.7
set03/video_0001,8452,3_1_245,1055.62,735.83,1066.93,773.5
set03/video_0001,8453,3_1_245,1056.47,735.59,1067.65,773.3
set03/video_0001,8454,3_1_245,1057.32,735.34,1068.38,773.1
set03/video_0001,8455,3_1_245,1058.17,735.09,1069.1,772.9
set03/video_0001,8456,3_1_245,1058.81,735.14,1069.74,772.95
set03/video_0001,8457,3_1_245,1059.44,735.2,1070.37,773.01
set03/video_0001,8458,3_1_245,1060.08,735.25,1071.01,773.06
set03/video_0001,8459,3_1_245,1060.72,735.3,1071.65,773.11
set03/video_0001,8460,3_1_245,1061.36,735.36,1072.28,773.16
set03/video_0001,8461,3_1_245,1061.99,735.41,1072.92,773.22
set03/video_0001,8462,3_1_245,1062.63,735.46,1073.56,773.27
set03/video_0001,8463,3_1_245,1063.27,735.51,1074.2,773.32
set03/video_0001,8464,3_1_245,1063.9,735.57,1074.83,773.38
set03/video_0001,8465,3_1_245,1064.54,735.62,1075.47,773.43
set03/video_0001,8466,3_1_245,1065.3,735.64,1076.23,773.59
set03/video_0001,8467,3_1_245,1066.06,735.66,1076.99,773.74
set03/video_0001,8468,3_1_245,1066.83,735.67,1077.76,773.9
set03/video_0001,8469,3_1_245,1067.59,735.69,1078.52,774.06
set03/video_0001,8470,3_1_245,1068.35,735.71,1079.28,774.21
set03/video_0001,8471,3_1_245,1069.11,735.73,1080.04,774.37
set03/video_0001,8472,3_1_245,1069.87,735.75,1080.8,774.53
set03/video_0001,8473,3_1_245,1070.64,735.76,1081.57,774.69
set03/video_0001,8474,3_1_245,1071.4,735.78,1082.33,774.84
set03/video_0001,8475,3_1_245,1072.16,735.8,1083.09,775.0
set03/video_0001,8476,3_1_245,1072.85,735.59,1083.82,774.89
set03/video_0001,8477,3_1_245,1073.54,735.38,1084.55,774.78
set03/video_0001,8478,3_1_245,1074.24,735.17,1085.27,774.67
set03/video_0001,8479,3_1_245,1074.93,734.96,1086.0,774.56
set03/video_0001,8480,3_1_245,1075.62,734.75,1086.73,774.45
set03/video_0001,8481,3_1_245,1076.31,734.55,1087.46,774.35
set03/video_0001,8482,3_1_245,1077.0,734.34,1088.19,774.24
set03/video_0001,8483,3_1_245,1077.69,734.13,1088.92,774.13
set03/video_0001,8484,3_1_245,1078.39,733.92,1089.64,774.02
set03/video_0001,8485,3_1_245,1079.08,733.71,1090.37,773.91
set03/video_0001,8486,3_1_245,1079.77,733.5,1091.1,773.8
set03/video_0001,8487,3_1_245,1080.46,733.38,1091.79,773.68
set03/video_0001,8488,3_1_245,1081.15,733.25,1092.48,773.55
set03/video_0001,8489,3_1_245,1081.84,733.13,1093.17,773.43
set03/video_0001,8490,3_1_245,1082.53,733.0,1093.86,773.3
set03/video_0001,8491,3_1_245,1083.22,732.88,1094.55,773.18
set03/video_0001,8492,3_1_245,1083.92,732.76,1095.25,773.06
set03/video_0001,8493,3_1_245,1084.61,732.63,1095.94,772.93
