narration_id,participant_id,video_id,start_frame,stop_frame,event_start_frame,time_to_event_frames,time_to_event_sec,start_timestamp,stop_timestamp,event_start_timestamp,cross,cross_class,look,look_class,action,action_class,intersection_class,signalized_class
set04/video_0008_4_8_1397_obs5,4_8_1397,set04/video_0008,10613,10627,10667,40,1.3333333333333333,05:53.8,05:54.2,05:55.6,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1397_obs6,4_8_1397,set04/video_0008,10623,10637,10667,30,1.0,05:54.1,05:54.6,05:55.6,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1385_obs0,4_8_1385,set04/video_0008,9544,9558,9648,90,3.0,05:18.1,05:18.6,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs1,4_8_1385,set04/video_0008,9554,9568,9648,80,2.6666666666666665,05:18.5,05:18.9,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs2,4_8_1385,set04/video_0008,9564,9578,9648,70,2.333333333333333,05:18.8,05:19.3,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs3,4_8_1385,set04/video_0008,9574,9588,9648,60,2.0,05:19.1,05:19.6,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs4,4_8_1385,set04/video_0008,9584,9598,9648,50,1.6666666666666667,05:19.5,05:19.9,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs5,4_8_1385,set04/video_0008,9594,9608,9648,40,1.3333333333333333,05:19.8,05:20.3,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1385_obs6,4_8_1385,set04/video_0008,9604,9618,9648,30,1.0,05:20.1,05:20.6,05:21.6,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1374_obs0,4_8_1374,set04/video_0008,4375,4389,4469,80,2.6666666666666665,02:25.8,02:26.3,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1374_obs1,4_8_1374,set04/video_0008,4385,4399,4469,70,2.333333333333333,02:26.2,02:26.6,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1374_obs2,4_8_1374,set04/video_0008,4395,4409,4469,60,2.0,02:26.5,02:27.0,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1374_obs3,4_8_1374,set04/video_0008,4405,4419,4469,50,1.6666666666666667,02:26.8,02:27.3,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1374_obs4,4_8_1374,set04/video_0008,4415,4429,4469,40,1.3333333333333333,02:27.2,02:27.6,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1374_obs5,4_8_1374,set04/video_0008,4425,4439,4469,30,1.0,02:27.5,02:28.0,02:29.0,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs0,4_8_1375,set04/video_0008,4363,4377,4467,90,3.0,02:25.4,02:25.9,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs1,4_8_1375,set04/video_0008,4373,4387,4467,80,2.6666666666666665,02:25.8,02:26.2,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs2,4_8_1375,set04/video_0008,4383,4397,4467,70,2.333333333333333,02:26.1,02:26.6,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs3,4_8_1375,set04/video_0008,4393,4407,4467,60,2.0,02:26.4,02:26.9,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs4,4_8_1375,set04/video_0008,4403,4417,4467,50,1.6666666666666667,02:26.8,02:27.2,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs5,4_8_1375,set04/video_0008,4413,4427,4467,40,1.3333333333333333,02:27.1,02:27.6,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1375_obs6,4_8_1375,set04/video_0008,4423,4437,4467,30,1.0,02:27.4,02:27.9,02:28.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1372_obs0,4_8_1372,set04/video_0008,4377,4391,4481,90,3.0,02:25.9,02:26.4,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs1,4_8_1372,set04/video_0008,4387,4401,4481,80,2.6666666666666665,02:26.2,02:26.7,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs2,4_8_1372,set04/video_0008,4397,4411,4481,70,2.333333333333333,02:26.6,02:27.0,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs3,4_8_1372,set04/video_0008,4407,4421,4481,60,2.0,02:26.9,02:27.4,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs4,4_8_1372,set04/video_0008,4417,4431,4481,50,1.6666666666666667,02:27.2,02:27.7,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs5,4_8_1372,set04/video_0008,4427,4441,4481,40,1.3333333333333333,02:27.6,02:28.0,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1372_obs6,4_8_1372,set04/video_0008,4437,4451,4481,30,1.0,02:27.9,02:28.4,02:29.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1379_obs0,4_8_1379,set04/video_0008,6004,6018,6108,90,3.0,03:20.1,03:20.6,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs1,4_8_1379,set04/video_0008,6014,6028,6108,80,2.6666666666666665,03:20.5,03:20.9,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs2,4_8_1379,set04/video_0008,6024,6038,6108,70,2.333333333333333,03:20.8,03:21.3,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs3,4_8_1379,set04/video_0008,6034,6048,6108,60,2.0,03:21.1,03:21.6,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs4,4_8_1379,set04/video_0008,6044,6058,6108,50,1.6666666666666667,03:21.5,03:21.9,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs5,4_8_1379,set04/video_0008,6054,6068,6108,40,1.3333333333333333,03:21.8,03:22.3,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1379_obs6,4_8_1379,set04/video_0008,6064,6078,6108,30,1.0,03:22.1,03:22.6,03:23.6,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1380_obs0,4_8_1380,set04/video_0008,6008,6022,6112,90,3.0,03:20.3,03:20.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs1,4_8_1380,set04/video_0008,6018,6032,6112,80,2.6666666666666665,03:20.6,03:21.1,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs2,4_8_1380,set04/video_0008,6028,6042,6112,70,2.333333333333333,03:20.9,03:21.4,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs3,4_8_1380,set04/video_0008,6038,6052,6112,60,2.0,03:21.3,03:21.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs4,4_8_1380,set04/video_0008,6048,6062,6112,50,1.6666666666666667,03:21.6,03:22.1,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs5,4_8_1380,set04/video_0008,6058,6072,6112,40,1.3333333333333333,03:21.9,03:22.4,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1380_obs6,4_8_1380,set04/video_0008,6068,6082,6112,30,1.0,03:22.3,03:22.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs0,4_8_1381,set04/video_0008,6007,6021,6111,90,3.0,03:20.2,03:20.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs1,4_8_1381,set04/video_0008,6017,6031,6111,80,2.6666666666666665,03:20.6,03:21.0,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs2,4_8_1381,set04/video_0008,6027,6041,6111,70,2.333333333333333,03:20.9,03:21.4,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs3,4_8_1381,set04/video_0008,6037,6051,6111,60,2.0,03:21.2,03:21.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs4,4_8_1381,set04/video_0008,6047,6061,6111,50,1.6666666666666667,03:21.6,03:22.0,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs5,4_8_1381,set04/video_0008,6057,6071,6111,40,1.3333333333333333,03:21.9,03:22.4,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1381_obs6,4_8_1381,set04/video_0008,6067,6081,6111,30,1.0,03:22.2,03:22.7,03:23.7,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1382_obs0,4_8_1382,set04/video_0008,6012,6026,6116,90,3.0,03:20.4,03:20.9,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs1,4_8_1382,set04/video_0008,6022,6036,6116,80,2.6666666666666665,03:20.7,03:21.2,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs2,4_8_1382,set04/video_0008,6032,6046,6116,70,2.333333333333333,03:21.1,03:21.5,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs3,4_8_1382,set04/video_0008,6042,6056,6116,60,2.0,03:21.4,03:21.9,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs4,4_8_1382,set04/video_0008,6052,6066,6116,50,1.6666666666666667,03:21.7,03:22.2,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs5,4_8_1382,set04/video_0008,6062,6076,6116,40,1.3333333333333333,03:22.1,03:22.5,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1382_obs6,4_8_1382,set04/video_0008,6072,6086,6116,30,1.0,03:22.4,03:22.9,03:23.9,0,0,0,0,1,1,4,3
set04/video_0008_4_8_1383_obs0,4_8_1383,set04/video_0008,6119,6133,6223,90,3.0,03:24.0,03:24.4,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs1,4_8_1383,set04/video_0008,6129,6143,6223,80,2.6666666666666665,03:24.3,03:24.8,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs2,4_8_1383,set04/video_0008,6139,6153,6223,70,2.333333333333333,03:24.6,03:25.1,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs3,4_8_1383,set04/video_0008,6149,6163,6223,60,2.0,03:25.0,03:25.4,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs4,4_8_1383,set04/video_0008,6159,6173,6223,50,1.6666666666666667,03:25.3,03:25.8,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs5,4_8_1383,set04/video_0008,6169,6183,6223,40,1.3333333333333333,03:25.6,03:26.1,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1383_obs6,4_8_1383,set04/video_0008,6179,6193,6223,30,1.0,03:26.0,03:26.4,03:27.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs0,4_8_1384,set04/video_0008,6129,6143,6233,90,3.0,03:24.3,03:24.8,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs1,4_8_1384,set04/video_0008,6139,6153,6233,80,2.6666666666666665,03:24.6,03:25.1,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs2,4_8_1384,set04/video_0008,6149,6163,6233,70,2.333333333333333,03:25.0,03:25.4,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs3,4_8_1384,set04/video_0008,6159,6173,6233,60,2.0,03:25.3,03:25.8,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs4,4_8_1384,set04/video_0008,6169,6183,6233,50,1.6666666666666667,03:25.6,03:26.1,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs5,4_8_1384,set04/video_0008,6179,6193,6233,40,1.3333333333333333,03:26.0,03:26.4,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1384_obs6,4_8_1384,set04/video_0008,6189,6203,6233,30,1.0,03:26.3,03:26.8,03:27.8,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1386_obs0,4_8_1386,set04/video_0008,9553,9567,9657,90,3.0,05:18.4,05:18.9,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs1,4_8_1386,set04/video_0008,9563,9577,9657,80,2.6666666666666665,05:18.8,05:19.2,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs2,4_8_1386,set04/video_0008,9573,9587,9657,70,2.333333333333333,05:19.1,05:19.6,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs3,4_8_1386,set04/video_0008,9583,9597,9657,60,2.0,05:19.4,05:19.9,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs4,4_8_1386,set04/video_0008,9593,9607,9657,50,1.6666666666666667,05:19.8,05:20.2,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs5,4_8_1386,set04/video_0008,9603,9617,9657,40,1.3333333333333333,05:20.1,05:20.6,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1386_obs6,4_8_1386,set04/video_0008,9613,9627,9657,30,1.0,05:20.4,05:20.9,05:21.9,0,0,1,1,0,0,4,3
set04/video_0008_4_8_1387_obs0,4_8_1387,set04/video_0008,9539,9553,9643,90,3.0,05:18.0,05:18.4,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs1,4_8_1387,set04/video_0008,9549,9563,9643,80,2.6666666666666665,05:18.3,05:18.8,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs2,4_8_1387,set04/video_0008,9559,9573,9643,70,2.333333333333333,05:18.6,05:19.1,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs3,4_8_1387,set04/video_0008,9569,9583,9643,60,2.0,05:19.0,05:19.4,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs4,4_8_1387,set04/video_0008,9579,9593,9643,50,1.6666666666666667,05:19.3,05:19.8,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs5,4_8_1387,set04/video_0008,9589,9603,9643,40,1.3333333333333333,05:19.6,05:20.1,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1387_obs6,4_8_1387,set04/video_0008,9599,9613,9643,30,1.0,05:20.0,05:20.4,05:21.4,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1398_obs0,4_8_1398,set04/video_0008,10554,10568,10658,90,3.0,05:51.8,05:52.3,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs1,4_8_1398,set04/video_0008,10564,10578,10658,80,2.6666666666666665,05:52.1,05:52.6,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs2,4_8_1398,set04/video_0008,10574,10588,10658,70,2.333333333333333,05:52.5,05:52.9,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs3,4_8_1398,set04/video_0008,10584,10598,10658,60,2.0,05:52.8,05:53.3,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs4,4_8_1398,set04/video_0008,10594,10608,10658,50,1.6666666666666667,05:53.1,05:53.6,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs5,4_8_1398,set04/video_0008,10604,10618,10658,40,1.3333333333333333,05:53.5,05:53.9,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1398_obs6,4_8_1398,set04/video_0008,10614,10628,10658,30,1.0,05:53.8,05:54.3,05:55.3,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1391_obs0,4_8_1391,set04/video_0008,8312,8326,8416,90,3.0,04:37.1,04:37.5,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs1,4_8_1391,set04/video_0008,8322,8336,8416,80,2.6666666666666665,04:37.4,04:37.9,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs2,4_8_1391,set04/video_0008,8332,8346,8416,70,2.333333333333333,04:37.7,04:38.2,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs3,4_8_1391,set04/video_0008,8342,8356,8416,60,2.0,04:38.1,04:38.5,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs4,4_8_1391,set04/video_0008,8352,8366,8416,50,1.6666666666666667,04:38.4,04:38.9,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs5,4_8_1391,set04/video_0008,8362,8376,8416,40,1.3333333333333333,04:38.7,04:39.2,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1391_obs6,4_8_1391,set04/video_0008,8372,8386,8416,30,1.0,04:39.1,04:39.5,04:40.5,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1392_obs0,4_8_1392,set04/video_0008,8364,8378,8468,90,3.0,04:38.8,04:39.3,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs1,4_8_1392,set04/video_0008,8374,8388,8468,80,2.6666666666666665,04:39.1,04:39.6,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs2,4_8_1392,set04/video_0008,8384,8398,8468,70,2.333333333333333,04:39.5,04:39.9,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs3,4_8_1392,set04/video_0008,8394,8408,8468,60,2.0,04:39.8,04:40.3,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs4,4_8_1392,set04/video_0008,8404,8418,8468,50,1.6666666666666667,04:40.1,04:40.6,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs5,4_8_1392,set04/video_0008,8414,8428,8468,40,1.3333333333333333,04:40.5,04:40.9,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1392_obs6,4_8_1392,set04/video_0008,8424,8438,8468,30,1.0,04:40.8,04:41.3,04:42.3,1,1,1,1,1,1,4,3
set04/video_0008_4_8_1396_obs0,4_8_1396,set04/video_0008,10266,10280,10370,90,3.0,05:42.2,05:42.7,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs1,4_8_1396,set04/video_0008,10276,10290,10370,80,2.6666666666666665,05:42.5,05:43.0,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs2,4_8_1396,set04/video_0008,10286,10300,10370,70,2.333333333333333,05:42.9,05:43.3,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs3,4_8_1396,set04/video_0008,10296,10310,10370,60,2.0,05:43.2,05:43.7,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs4,4_8_1396,set04/video_0008,10306,10320,10370,50,1.6666666666666667,05:43.5,05:44.0,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs5,4_8_1396,set04/video_0008,10316,10330,10370,40,1.3333333333333333,05:43.9,05:44.3,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1396_obs6,4_8_1396,set04/video_0008,10326,10340,10370,30,1.0,05:44.2,05:44.7,05:45.7,1,1,0,0,1,1,1,3
set04/video_0008_4_8_1399_obs0,4_8_1399,set04/video_0008,10814,10828,10918,90,3.0,06:00.5,06:00.9,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs1,4_8_1399,set04/video_0008,10824,10838,10918,80,2.6666666666666665,06:00.8,06:01.3,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs2,4_8_1399,set04/video_0008,10834,10848,10918,70,2.333333333333333,06:01.1,06:01.6,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs3,4_8_1399,set04/video_0008,10844,10858,10918,60,2.0,06:01.5,06:01.9,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs4,4_8_1399,set04/video_0008,10854,10868,10918,50,1.6666666666666667,06:01.8,06:02.3,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs5,4_8_1399,set04/video_0008,10864,10878,10918,40,1.3333333333333333,06:02.1,06:02.6,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1399_obs6,4_8_1399,set04/video_0008,10874,10888,10918,30,1.0,06:02.5,06:02.9,06:03.9,0,0,0,0,0,0,1,3
set04/video_0008_4_8_1400_obs0,4_8_1400,set04/video_0008,11148,11162,11218,56,1.8666666666666667,06:11.6,06:12.1,06:13.9,0,0,1,1,0,0,0,3
set04/video_0008_4_8_1400_obs1,4_8_1400,set04/video_0008,11158,11172,11218,46,1.5333333333333334,06:11.9,06:12.4,06:13.9,0,0,1,1,0,0,0,3
set04/video_0008_4_8_1400_obs2,4_8_1400,set04/video_0008,11168,11182,11218,36,1.2,06:12.3,06:12.7,06:13.9,0,0,1,1,0,0,0,3
set04/video_0008_4_8_1401_obs0,4_8_1401,set04/video_0008,12393,12407,12497,90,3.0,06:53.1,06:53.6,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs1,4_8_1401,set04/video_0008,12403,12417,12497,80,2.6666666666666665,06:53.4,06:53.9,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs2,4_8_1401,set04/video_0008,12413,12427,12497,70,2.333333333333333,06:53.8,06:54.2,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs3,4_8_1401,set04/video_0008,12423,12437,12497,60,2.0,06:54.1,06:54.6,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs4,4_8_1401,set04/video_0008,12433,12447,12497,50,1.6666666666666667,06:54.4,06:54.9,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs5,4_8_1401,set04/video_0008,12443,12457,12497,40,1.3333333333333333,06:54.8,06:55.2,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1401_obs6,4_8_1401,set04/video_0008,12453,12467,12497,30,1.0,06:55.1,06:55.6,06:56.6,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1402_obs0,4_8_1402,set04/video_0008,12373,12387,12477,90,3.0,06:52.4,06:52.9,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs1,4_8_1402,set04/video_0008,12383,12397,12477,80,2.6666666666666665,06:52.8,06:53.2,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs2,4_8_1402,set04/video_0008,12393,12407,12477,70,2.333333333333333,06:53.1,06:53.6,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs3,4_8_1402,set04/video_0008,12403,12417,12477,60,2.0,06:53.4,06:53.9,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs4,4_8_1402,set04/video_0008,12413,12427,12477,50,1.6666666666666667,06:53.8,06:54.2,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs5,4_8_1402,set04/video_0008,12423,12437,12477,40,1.3333333333333333,06:54.1,06:54.6,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1402_obs6,4_8_1402,set04/video_0008,12433,12447,12477,30,1.0,06:54.4,06:54.9,06:55.9,0,0,1,1,0,0,2,3
set04/video_0008_4_8_1403_obs0,4_8_1403,set04/video_0008,12379,12393,12483,90,3.0,06:52.6,06:53.1,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs1,4_8_1403,set04/video_0008,12389,12403,12483,80,2.6666666666666665,06:53.0,06:53.4,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs2,4_8_1403,set04/video_0008,12399,12413,12483,70,2.333333333333333,06:53.3,06:53.8,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs3,4_8_1403,set04/video_0008,12409,12423,12483,60,2.0,06:53.6,06:54.1,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs4,4_8_1403,set04/video_0008,12419,12433,12483,50,1.6666666666666667,06:54.0,06:54.4,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs5,4_8_1403,set04/video_0008,12429,12443,12483,40,1.3333333333333333,06:54.3,06:54.8,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1403_obs6,4_8_1403,set04/video_0008,12439,12453,12483,30,1.0,06:54.6,06:55.1,06:56.1,0,0,0,0,0,0,2,3
set04/video_0008_4_8_1404_obs0,4_8_1404,set04/video_0008,14872,14886,14976,90,3.0,08:15.7,08:16.2,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs1,4_8_1404,set04/video_0008,14882,14896,14976,80,2.6666666666666665,08:16.1,08:16.5,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs2,4_8_1404,set04/video_0008,14892,14906,14976,70,2.333333333333333,08:16.4,08:16.9,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs3,4_8_1404,set04/video_0008,14902,14916,14976,60,2.0,08:16.7,08:17.2,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs4,4_8_1404,set04/video_0008,14912,14926,14976,50,1.6666666666666667,08:17.1,08:17.5,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs5,4_8_1404,set04/video_0008,14922,14936,14976,40,1.3333333333333333,08:17.4,08:17.9,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1404_obs6,4_8_1404,set04/video_0008,14932,14946,14976,30,1.0,08:17.7,08:18.2,08:19.2,1,1,0,0,1,1,4,3
set04/video_0008_4_8_1406_obs0,4_8_1406,set04/video_0008,15890,15904,15994,90,3.0,08:49.7,08:50.1,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs1,4_8_1406,set04/video_0008,15900,15914,15994,80,2.6666666666666665,08:50.0,08:50.5,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs2,4_8_1406,set04/video_0008,15910,15924,15994,70,2.333333333333333,08:50.3,08:50.8,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs3,4_8_1406,set04/video_0008,15920,15934,15994,60,2.0,08:50.7,08:51.1,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs4,4_8_1406,set04/video_0008,15930,15944,15994,50,1.6666666666666667,08:51.0,08:51.5,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs5,4_8_1406,set04/video_0008,15940,15954,15994,40,1.3333333333333333,08:51.3,08:51.8,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1406_obs6,4_8_1406,set04/video_0008,15950,15964,15994,30,1.0,08:51.7,08:52.1,08:53.1,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1408_obs0,4_8_1408,set04/video_0008,15865,15879,15969,90,3.0,08:48.8,08:49.3,08:52.3,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1408_obs1,4_8_1408,set04/video_0008,15875,15889,15969,80,2.6666666666666665,08:49.2,08:49.6,08:52.3,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1408_obs2,4_8_1408,set04/video_0008,15885,15899,15969,70,2.333333333333333,08:49.5,08:50.0,08:52.3,0,0,0,0,0,0,4,3
set04/video_0008_4_8_1408_obs3,4_8_1408,set04/video_0008,15895,15909,15969,60,2.0,08:49.8,08:50.3,08:52.3,0,0,0,0,0,0,4,3
